accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
179,173,0.9664804469273743,0.0335195530726257,6,0.71875,0.9891764322916666,0.69921875,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.67578125,mild,0.27674038614621616
192,181,0.9427083333333334,0.057291666666666664,11,0.71875,0.9891764322916666,0.75,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.70703125,mild,0.6941932356025922
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.9891764322916666,0.80078125,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9312993547994001
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.9891764322916666,0.84765625,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9748800391735468
230,184,0.8,0.2,46,0.71875,0.9891764322916666,0.8984375,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9939912505067052
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.9891764322916666,0.94921875,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9990649080530097
256,184,0.71875,0.28125,72,0.71875,0.9891764322916666,1.0,0.03125,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9999892608825588
1,1,1.0,0.0,0,0.08984375,0.9509236797910058,0.00390625,0.4782608695652174,1.0,opensemcom,0.91,0,0.00390625,extreme,0.29428085684776306
13,9,0.6923076923076923,0.3076923076923077,4,0.08984375,0.9509236797910058,0.05078125,0.4782608695652174,1.0,opensemcom,0.91,0,0.03515625,extreme,0.3383341208100319
26,13,0.5,0.5,13,0.08984375,0.9509236797910058,0.1015625,0.4782608695652174,1.0,opensemcom,0.91,0,0.05078125,extreme,0.3549436628818512
39,18,0.46153846153846156,0.5384615384615384,21,0.08984375,0.9509236797910058,0.15234375,0.4782608695652174,1.0,opensemcom,0.91,0,0.0703125,extreme,0.3710534945130348
52,22,0.4230769230769231,0.5769230769230769,30,0.08984375,0.9509236797910058,0.203125,0.4782608695652174,1.0,opensemcom,0.91,0,0.0859375,extreme,0.3806789219379425
64,23,0.359375,0.640625,41,0.08984375,0.9509236797910058,0.25,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.3915761858224869
77,23,0.2987012987012987,0.7012987012987013,54,0.08984375,0.9509236797910058,0.30078125,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.4003034681081772
90,23,0.25555555555555554,0.7444444444444445,67,0.08984375,0.9509236797910058,0.3515625,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.4084211587905884
103,23,0.22330097087378642,0.7766990291262136,80,0.08984375,0.9509236797910058,0.40234375,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.4136694371700287
115,23,0.2,0.8,92,0.08984375,0.9509236797910058,0.44921875,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.4194617047905922
128,23,0.1796875,0.8203125,105,0.08984375,0.9509236797910058,0.5,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.424116313457489
141,23,0.16312056737588654,0.8368794326241135,118,0.08984375,0.9509236797910058,0.55078125,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.42776113003492355
154,23,0.14935064935064934,0.8506493506493507,131,0.08984375,0.9509236797910058,0.6015625,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.4316215813159943
166,23,0.13855421686746988,0.8614457831325302,143,0.08984375,0.9509236797910058,0.6484375,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.43987593054771423
179,23,0.12849162011173185,0.8715083798882681,156,0.08984375,0.9509236797910058,0.69921875,0.4782608695652174,1.0,opensemcom,0.91,0,0.08984375,extreme,0.4428686052560806
